geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,pcap_emis_int_inp,pop_inp,resi_emis_int_inp
TAS,Services,2015,,,0.02912930375578478,0.52898,18.15972,,,
TAS,Services,2016,,,0.08927451048241057,1.66408,18.640035,,,
TAS,Services,2017,,,0.022862263723816872,0.43982,19.237814999999998,,,
TAS,Services,2018,,,-0.042160374758886746,-0.70227,16.65711,,,
TAS,Services,2019,,,,,,,,
TAS,Services,2020,,,,,,,,
TAS,Services,2021,,,,,,,,
TAS,Services,2022,,,,,,,,
TAS,Services,2023,,,,,,,,
TAS,Services,2024,,,,,,,,
TAS,Services,2025,,,,,,,,
TAS,Services,2026,,,,,,,,
TAS,Services,2027,,,,,,,,
TAS,Services,2028,,,,,,,,
TAS,Services,2029,,,,,,,,
TAS,Services,2030,,,,,,,,
TAS,Services,2031,,,,,,,,
TAS,Services,2032,,,,,,,,
TAS,Services,2033,,,,,,,,
TAS,Services,2034,,,,,,,,
TAS,Services,2035,,,,,,,,
TAS,Services,2036,,,,,,,,
TAS,Services,2037,,,,,,,,
TAS,Services,2038,,,,,,,,
TAS,Services,2039,,,,,,,,
TAS,Services,2040,,,,,,,,
TAS,Services,2041,,,,,,,,
TAS,Services,2042,,,,,,,,
TAS,Services,2043,,,,,,,,
TAS,Services,2044,,,,,,,,
TAS,Services,2045,,,,,,,,
TAS,Services,2046,,,,,,,,
TAS,Services,2047,,,,,,,,
TAS,Services,2048,,,,,,,,
TAS,Services,2049,,,,,,,,
TAS,Services,2050,,,,,,,,
VIC,Agriculture & Forestry,1990,,,,,,,,
VIC,Agriculture & Forestry,2005,,,,16.80772,,,,
VIC,Agriculture & Forestry,2006,,,,,,,,
VIC,Agriculture & Forestry,2007,,,,,,,,
VIC,Agriculture & Forestry,2008,,,,,,,,
VIC,Agriculture & Forestry,2009,,,1.580179217850573,13.97949,8.846775,,,
VIC,Agriculture & Forestry,2010,,,1.4846045649255162,13.93242,9.3846,,,
VIC,Agriculture & Forestry,2011,,,1.5320226992103074,14.61614,9.54042,,,
VIC,Agriculture & Forestry,2012,,,1.6113053923767167,15.41241,9.56517,,,
VIC,Agriculture & Forestry,2013,,,1.5363774779833173,15.186399999999999,9.88455,,,
VIC,Agriculture & Forestry,2014,,,1.4825796000807525,15.38524,10.377345000000002,,,
VIC,Agriculture & Forestry,2015,,,1.544108834516964,15.13825,9.803875,,,
VIC,Agriculture & Forestry,2016,,,1.4828427296413325,14.176969999999999,9.56067,,,
VIC,Agriculture & Forestry,2017,,,1.5428524136270618,15.37977,9.968399999999999,,,
VIC,Agriculture & Forestry,2018,,,1.72688186959887,15.68456,9.08259,,,
VIC,Agriculture & Forestry,2019,,,,,,,,
VIC,Agriculture & Forestry,2020,,,,,,,,
VIC,Agriculture & Forestry,2021,,,,,,,,
VIC,Agriculture & Forestry,2022,,,,,,,,
VIC,Agriculture & Forestry,2023,,,,,,,,
VIC,Agriculture & Forestry,2024,,,,,,,,
VIC,Agriculture & Forestry,2025,,,,,,,,
VIC,Agriculture & Forestry,2026,,,,,,,,
VIC,Agriculture & Forestry,2027,,,,,,,,
VIC,Agriculture & Forestry,2028,,,,,,,,
VIC,Agriculture & Forestry,2029,,,,,,,,
VIC,Agriculture & Forestry,2030,,,,,,,,
VIC,Agriculture & Forestry,2031,,,,,,,,
VIC,Agriculture & Forestry,2032,,,,,,,,
VIC,Agriculture & Forestry,2033,,,,,,,,
VIC,Agriculture & Forestry,2034,,,,,,,,
VIC,Agriculture & Forestry,2035,,,,,,,,
VIC,Agriculture & Forestry,2036,,,,,,,,
VIC,Agriculture & Forestry,2037,,,,,,,,
VIC,Agriculture & Forestry,2038,,,,,,,,
VIC,Agriculture & Forestry,2039,,,,,,,,
VIC,Agriculture & Forestry,2040,,,,,,,,
VIC,Agriculture & Forestry,2041,,,,,,,,
VIC,Agriculture & Forestry,2042,,,,,,,,
VIC,Agriculture & Forestry,2043,,,,,,,,
VIC,Agriculture & Forestry,2044,,,,,,,,
VIC,Agriculture & Forestry,2045,,,,,,,,
VIC,Agriculture & Forestry,2046,,,,,,,,
VIC,Agriculture & Forestry,2047,,,,,,,,
VIC,Agriculture & Forestry,2048,,,,,,,,
VIC,Agriculture & Forestry,2049,,,,,,,,
VIC,Agriculture & Forestry,2050,,,,,,,,
VIC,Commercial Transport,1990,,,,,,,,
VIC,Commercial Transport,2005,,,,4.731,,,,
VIC,Commercial Transport,2006,,,,,,,,
VIC,Commercial Transport,2007,,,,,,,,
VIC,Commercial Transport,2008,,,,,,,,
VIC,Commercial Transport,2009,,,0.3057788255920449,5.72756,18.731055,,,
VIC,Commercial Transport,2010,,,0.3054483283893822,5.99751,19.635105,,,
VIC,Commercial Transport,2011,,,0.28372343774446324,6.0206,21.21996,,,
VIC,Commercial Transport,2012,,,0.2658613510633741,5.92721,22.294365,,,
VIC,Commercial Transport,2013,,,0.26073934062738546,5.917890000000001,22.696575,,,
VIC,Commercial Transport,2014,,,0.259013965500888,5.95312,22.98378,,,
VIC,Commercial Transport,2015,,,0.2341123998324132,5.518,23.569875,,,
VIC,Commercial Transport,2016,,,0.23857411454780314,5.76519,24.165195,,,
VIC,Commercial Transport,2017,,,0.24482386033591755,6.0713,24.798645,,,
VIC,Commercial Transport,2018,,,0.3023984210752135,6.48416,21.442439999999998,,,
VIC,Commercial Transport,2019,,,,,,,,
VIC,Commercial Transport,2020,,,,,,,,
VIC,Commercial Transport,2021,,,,,,,,
VIC,Commercial Transport,2022,,,,,,,,
VIC,Commercial Transport,2023,,,,,,,,
VIC,Commercial Transport,2024,,,,,,,,
VIC,Commercial Transport,2025,,,,,,,,
VIC,Commercial Transport,2026,,,,,,,,
VIC,Commercial Transport,2027,,,,,,,,
VIC,Commercial Transport,2028,,,,,,,,
VIC,Commercial Transport,2029,,,,,,,,
VIC,Commercial Transport,2030,,,,,,,,
VIC,Commercial Transport,2031,,,,,,,,
VIC,Commercial Transport,2032,,,,,,,,
VIC,Commercial Transport,2033,,,,,,,,
VIC,Commercial Transport,2034,,,,,,,,
VIC,Commercial Transport,2035,,,,,,,,
VIC,Commercial Transport,2036,,,,,,,,
VIC,Commercial Transport,2037,,,,,,,,
VIC,Commercial Transport,2038,,,,,,,,
VIC,Commercial Transport,2039,,,,,,,,
VIC,Commercial Transport,2040,,,,,,,,
VIC,Commercial Transport,2041,,,,,,,,
VIC,Commercial Transport,2042,,,,,,,,
VIC,Commercial Transport,2043,,,,,,,,
VIC,Commercial Transport,2044,,,,,,,,
VIC,Commercial Transport,2045,,,,,,,,
VIC,Commercial Transport,2046,,,,,,,,
VIC,Commercial Transport,2047,,,,,,,,
VIC,Commercial Transport,2048,,,,,,,,
VIC,Commercial Transport,2049,,,,,,,,
VIC,Commercial Transport,2050,,,,,,,,
VIC,Construction,1990,,,,,,,,
VIC,Construction,2005,,,,1.568,,,,
VIC,Construction,2006,,,,,,,,
VIC,Construction,2007,,,,,,,,
VIC,Construction,2008,,,,,,,,
VIC,Construction,2009,,,0.05939571845197022,1.4641300000000002,24.65043,,,
VIC,Construction,2010,,,0.061905890555244154,1.65332,26.706989999999998,,,
VIC,Construction,2011,,,0.05579609901991826,1.58331,28.376715,,,
VIC,Construction,2012,,,0.05199870285344466,1.4976500000000001,28.80168,,,
VIC,Construction,2013,,,0.053644774616721416,1.55532,28.992945,,,
VIC,Construction,2014,,,0.05374069333291833,1.6575499999999999,30.84348,,,
VIC,Construction,2015,,,0.046641820957688075,1.5708900000000001,33.67986,,,
VIC,Construction,2016,,,0.05159428864073671,1.86277,36.10419,,,
VIC,Construction,2017,,,0.04694940108098544,1.83635,39.113385,,,
VIC,Construction,2018,,,0.05534251569508225,1.98555,35.877480000000006,,,
VIC,Construction,2019,,,,,,,,
VIC,Construction,2020,,,,,,,,
VIC,Construction,2021,,,,,,,,
VIC,Construction,2022,,,,,,,,
VIC,Construction,2023,,,,,,,,
VIC,Construction,2024,,,,,,,,
VIC,Construction,2025,,,,,,,,
VIC,Construction,2026,,,,,,,,
VIC,Construction,2027,,,,,,,,
VIC,Construction,2028,,,,,,,,
VIC,Construction,2029,,,,,,,,
VIC,Construction,2030,,,,,,,,
VIC,Construction,2031,,,,,,,,
VIC,Construction,2032,,,,,,,,
VIC,Construction,2033,,,,,,,,
VIC,Construction,2034,,,,,,,,
VIC,Construction,2035,,,,,,,,
VIC,Construction,2036,,,,,,,,
VIC,Construction,2037,,,,,,,,
VIC,Construction,2038,,,,,,,,
VIC,Construction,2039,,,,,,,,
VIC,Construction,2040,,,,,,,,
VIC,Construction,2041,,,,,,,,
VIC,Construction,2042,,,,,,,,
VIC,Construction,2043,,,,,,,,
VIC,Construction,2044,,,,,,,,
VIC,Construction,2045,,,,,,,,
VIC,Construction,2046,,,,,,,,
VIC,Construction,2047,,,,,,,,
VIC,Construction,2048,,,,,,,,
VIC,Construction,2049,,,,,,,,
VIC,Construction,2050,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",1990,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2005,,,,68.512,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2006,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2007,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2008,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2009,,,8.051460283072627,70.57584,8.765595,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2010,,,7.3225404071233315,70.35603,9.608145,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2011,,,6.450898077328579,68.98742,10.694235,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2012,,,5.974170978583202,71.02432,11.888565,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2013,,,4.9530965424259,62.19638,12.55707,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2014,,,4.745369725500566,60.30003,12.70713,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2015,,,4.982167501285286,64.78285,13.002945,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2016,,,4.568758796072889,63.48151,13.894695,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2017,,,4.072731449946471,60.44915,14.84241,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2018,,,3.9441629209952347,50.8332,12.88821,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2019,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2020,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2021,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2022,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2023,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2024,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2025,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2026,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2027,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2028,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2029,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2030,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2031,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2032,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2033,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2034,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2035,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2036,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2037,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2038,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2039,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2040,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2041,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2042,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2043,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2044,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2045,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2046,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2047,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2048,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2049,,,,,,,,
VIC,"Electricity generation, Gas, Water & Waste Services",2050,,,,,,,,
VIC,LULUCF,1990,,,,,,,,
VIC,LULUCF,2005,,,,-4.721,,,,
VIC,LULUCF,2006,,,,,,,,
VIC,LULUCF,2007,,,,,,,,
VIC,LULUCF,2008,,,,,,,,
VIC,LULUCF,2009,,,,7.8028900000000005,,,,
VIC,LULUCF,2010,,,,6.88742,,,,
VIC,LULUCF,2011,,,,7.6773299999999995,,,,
VIC,LULUCF,2012,,,,-4.1007299999999995,,,,
VIC,LULUCF,2013,,,,-6.69428,,,,
VIC,LULUCF,2014,,,,-5.9574,,,,
VIC,LULUCF,2015,,,,-7.46444,,,,
VIC,LULUCF,2016,,,,-13.87309,,,,
VIC,LULUCF,2017,,,,-13.41262,,,,
VIC,LULUCF,2018,,,,-11.43551,,,,
VIC,LULUCF,2019,,,,,,,,
VIC,LULUCF,2020,,,,,,,,
VIC,LULUCF,2021,,,,,,,,
VIC,LULUCF,2022,,,,,,,,
VIC,LULUCF,2023,,,,,,,,
VIC,LULUCF,2024,,,,,,,,
VIC,LULUCF,2025,,,,,,,,
VIC,LULUCF,2026,,,,,,,,
VIC,LULUCF,2027,,,,,,,,
VIC,LULUCF,2028,,,,,,,,
VIC,LULUCF,2029,,,,,,,,
VIC,LULUCF,2030,,,,,,,,
VIC,LULUCF,2031,,,,,,,,
VIC,LULUCF,2032,,,,,,,,
VIC,LULUCF,2033,,,,,,,,
VIC,LULUCF,2034,,,,,,,,
VIC,LULUCF,2035,,,,,,,,
VIC,LULUCF,2036,,,,,,,,
VIC,LULUCF,2037,,,,,,,,
VIC,LULUCF,2038,,,,,,,,
VIC,LULUCF,2039,,,,,,,,
VIC,LULUCF,2040,,,,,,,,
VIC,LULUCF,2041,,,,,,,,
VIC,LULUCF,2042,,,,,,,,
VIC,LULUCF,2043,,,,,,,,
VIC,LULUCF,2044,,,,,,,,
VIC,LULUCF,2045,,,,,,,,
VIC,LULUCF,2046,,,,,,,,
VIC,LULUCF,2047,,,,,,,,
VIC,LULUCF,2048,,,,,,,,
VIC,LULUCF,2049,,,,,,,,
VIC,LULUCF,2050,,,,,,,,
VIC,Manufacturing,1990,,,,,,,,
VIC,Manufacturing,2005,,,,9.401,,,,
VIC,Manufacturing,2006,,,,,,,,
VIC,Manufacturing,2007,,,,,,,,
VIC,Manufacturing,2008,,,,,,,,
VIC,Manufacturing,2009,,,0.25817863934843294,9.61031,37.22349,,,
VIC,Manufacturing,2010,,,0.246852412904547,9.08927,36.820665,,,
VIC,Manufacturing,2011,,,0.25247061443142366,9.240860000000001,36.601725,,,
VIC,Manufacturing,2012,,,0.25898431673828687,9.20293,35.534699999999994,,,
VIC,Manufacturing,2013,,,0.2648565104738885,9.25718,34.95168,,,
VIC,Manufacturing,2014,,,0.20950225143201653,7.44679,35.545155,,,
VIC,Manufacturing,2015,,,0.18879949056432133,6.72426,35.61588,,,
VIC,Manufacturing,2016,,,0.19235334857042605,6.885140000000001,35.79423,,,
VIC,Manufacturing,2017,,,0.1638679837003145,6.05338,36.94058999999999,,,
VIC,Manufacturing,2018,,,0.24346049412587037,7.6976,31.61745,,,
VIC,Manufacturing,2019,,,,,,,,
VIC,Manufacturing,2020,,,,,,,,
VIC,Manufacturing,2021,,,,,,,,
VIC,Manufacturing,2022,,,,,,,,
VIC,Manufacturing,2023,,,,,,,,
VIC,Manufacturing,2024,,,,,,,,
VIC,Manufacturing,2025,,,,,,,,
VIC,Manufacturing,2026,,,,,,,,
VIC,Manufacturing,2027,,,,,,,,
VIC,Manufacturing,2028,,,,,,,,
VIC,Manufacturing,2029,,,,,,,,
VIC,Manufacturing,2030,,,,,,,,
VIC,Manufacturing,2031,,,,,,,,
VIC,Manufacturing,2032,,,,,,,,
VIC,Manufacturing,2033,,,,,,,,
VIC,Manufacturing,2034,,,,,,,,
VIC,Manufacturing,2035,,,,,,,,
VIC,Manufacturing,2036,,,,,,,,
VIC,Manufacturing,2037,,,,,,,,
VIC,Manufacturing,2038,,,,,,,,
VIC,Manufacturing,2039,,,,,,,,
VIC,Manufacturing,2040,,,,,,,,
VIC,Manufacturing,2041,,,,,,,,
VIC,Manufacturing,2042,,,,,,,,
VIC,Manufacturing,2043,,,,,,,,
VIC,Manufacturing,2044,,,,,,,,
VIC,Manufacturing,2045,,,,,,,,
VIC,Manufacturing,2046,,,,,,,,
VIC,Manufacturing,2047,,,,,,,,
VIC,Manufacturing,2048,,,,,,,,
VIC,Manufacturing,2049,,,,,,,,
VIC,Manufacturing,2050,,,,,,,,
VIC,Mining,1990,,,,,,,,
VIC,Mining,2005,,,,2.566,,,,
VIC,Mining,2006,,,,,,,,
VIC,Mining,2007,,,,,,,,
VIC,Mining,2008,,,,,,,,
VIC,Mining,2009,,,0.4828400300860323,2.95937,6.12909,,,
VIC,Mining,2010,,,0.4070573342752917,2.32491,5.711505,,,
VIC,Mining,2011,,,0.39106140600623696,2.34875,6.00609,,,
VIC,Mining,2012,,,0.44579024618345897,2.5406500000000003,5.699205,,,
VIC,Mining,2013,,,0.5095283959002567,2.74566,5.38863,,,
VIC,Mining,2014,,,0.5770267728384224,2.7609,4.7847,,,
VIC,Mining,2015,,,0.6169184911090554,2.46082,3.98889,,,
VIC,Mining,2016,,,0.6033071296561419,2.78127,4.61004,,,
VIC,Mining,2017,,,0.44434394012814293,2.6821599999999997,6.036225,,,
VIC,Mining,2018,,,0.5691752836175216,3.24155,5.69517,,,
VIC,Mining,2019,,,,,,,,
VIC,Mining,2020,,,,,,,,
VIC,Mining,2021,,,,,,,,
VIC,Mining,2022,,,,,,,,
VIC,Mining,2023,,,,,,,,
VIC,Mining,2024,,,,,,,,
VIC,Mining,2025,,,,,,,,
VIC,Mining,2026,,,,,,,,
VIC,Mining,2027,,,,,,,,
VIC,Mining,2028,,,,,,,,
VIC,Mining,2029,,,,,,,,
VIC,Mining,2030,,,,,,,,
VIC,Mining,2031,,,,,,,,
VIC,Mining,2032,,,,,,,,
VIC,Mining,2033,,,,,,,,
VIC,Mining,2034,,,,,,,,
VIC,Mining,2035,,,,,,,,
VIC,Mining,2036,,,,,,,,
VIC,Mining,2037,,,,,,,,
VIC,Mining,2038,,,,,,,,
VIC,Mining,2039,,,,,,,,
VIC,Mining,2040,,,,,,,,
VIC,Mining,2041,,,,,,,,
VIC,Mining,2042,,,,,,,,
VIC,Mining,2043,,,,,,,,
VIC,Mining,2044,,,,,,,,
VIC,Mining,2045,,,,,,,,
VIC,Mining,2046,,,,,,,,
VIC,Mining,2047,,,,,,,,
VIC,Mining,2048,,,,,,,,
VIC,Mining,2049,,,,,,,,
VIC,Mining,2050,,,,,,,,
VIC,Overall,1990,,,,,,,,
VIC,Overall,2005,,,,,,,,
VIC,Overall,2006,,,,,,,,
VIC,Overall,2007,,,,,,,,
VIC,Overall,2008,,,,,,,,
VIC,Overall,2009,,,,,,25.83522619600315,5.371934,3.5896960014773076
VIC,Overall,2010,,,,,,24.843940809737813,5.461101,3.5627888954992772
VIC,Overall,2011,,,,,,24.601661629483242,5.537817,3.6189332366887528
VIC,Overall,2012,,,,,,22.3633825751523,5.651091,3.474468912286141
VIC,Overall,2013,,,,,,20.282908997553818,5.772669,3.4040510550665557
VIC,Overall,2014,,,,,,19.580767634217747,5.894917,3.4917302482800006
VIC,Overall,2015,,,,,,19.212280578819932,6.022322,3.6234146895499775
VIC,Overall,2016,,,,,,17.367580232658348,6.173172,3.4017973255888547
VIC,Overall,2017,,,,,,16.74411878438528,6.320292,3.348837363843316
VIC,Overall,2018,,,,,,15.097233327507892,6.46589,3.2936069125827996
VIC,Overall,2019,,,,,,,6.614083,
VIC,Overall,2020,,,,,,,6.760752,
VIC,Overall,2021,,,,,,,6.904453,
VIC,Overall,2022,,,,,,,7.045656,
VIC,Overall,2023,,,,,,,7.18322,
VIC,Overall,2024,,,,,,,7.317283,
VIC,Overall,2025,,,,,,,7.447358,
VIC,Overall,2026,,,,,,,7.57304,
VIC,Overall,2027,,,,,,,7.694223,
VIC,Overall,2028,,,,,,,7.814968,
VIC,Overall,2029,,,,,,,7.935141,
VIC,Overall,2030,,,,,,,8.054587,
VIC,Overall,2031,,,,,,,8.173184,
VIC,Overall,2032,,,,,,,8.290777,
VIC,Overall,2033,,,,,,,8.407316,
VIC,Overall,2034,,,,,,,8.522802,
VIC,Overall,2035,,,,,,,8.63727,
VIC,Overall,2036,,,,,,,8.750793,
VIC,Overall,2037,,,,,,,8.863485,
VIC,Overall,2038,,,,,,,8.975448,
VIC,Overall,2039,,,,,,,9.086783,
VIC,Overall,2040,,,,,,,9.197584,
VIC,Overall,2041,,,,,,,9.307952,
VIC,Overall,2042,,,,,,,9.417962,
VIC,Overall,2043,,,,,,,9.527694,
VIC,Overall,2044,,,,,,,9.637195,
VIC,Overall,2045,,,,,,,9.746507,
VIC,Overall,2046,,,,,,,9.855667,
VIC,Overall,2047,,,,,,,9.964707,
VIC,Overall,2048,,,,,,,10.073666,
VIC,Overall,2049,,,,,,,10.182576,
VIC,Overall,2050,,,,,,,10.291464,
VIC,Residential,1990,,,,,,,,
VIC,Residential,2005,,,,18.87,,,,
VIC,Residential,2006,,,,,,,,
VIC,Residential,2007,,,,,,,,
VIC,Residential,2008,,,,,,,,
VIC,Residential,2009,,,,19.28361,,,,
VIC,Residential,2010,,,,19.45675,,,,
VIC,Residential,2011,,,,20.04099,,,,
VIC,Residential,2012,,,,19.63454,,,,
VIC,Residential,2013,,,,19.65046,,,,
VIC,Residential,2014,,,,20.58346,,,,
VIC,Residential,2015,,,,21.821369999999998,,,,
VIC,Residential,2016,,,,20.99988,,,,
VIC,Residential,2017,,,,21.16563,,,,
VIC,Residential,2018,,,,21.2961,,,,
VIC,Residential,2019,,,,,,,,
VIC,Residential,2020,,,,,,,,
VIC,Residential,2021,,,,,,,,
VIC,Residential,2022,,,,,,,,
VIC,Residential,2023,,,,,,,,
VIC,Residential,2024,,,,,,,,
VIC,Residential,2025,,,,,,,,
VIC,Residential,2026,,,,,,,,
VIC,Residential,2027,,,,,,,,
VIC,Residential,2028,,,,,,,,
VIC,Residential,2029,,,,,,,,
VIC,Residential,2030,,,,,,,,
VIC,Residential,2031,,,,,,,,
VIC,Residential,2032,,,,,,,,
VIC,Residential,2033,,,,,,,,
VIC,Residential,2034,,,,,,,,
VIC,Residential,2035,,,,,,,,
VIC,Residential,2036,,,,,,,,
VIC,Residential,2037,,,,,,,,
VIC,Residential,2038,,,,,,,,
VIC,Residential,2039,,,,,,,,
VIC,Residential,2040,,,,,,,,
VIC,Residential,2041,,,,,,,,
VIC,Residential,2042,,,,,,,,
VIC,Residential,2043,,,,,,,,
VIC,Residential,2044,,,,,,,,
VIC,Residential,2045,,,,,,,,
VIC,Residential,2046,,,,,,,,
VIC,Residential,2047,,,,,,,,
VIC,Residential,2048,,,,,,,,
VIC,Residential,2049,,,,,,,,
VIC,Residential,2050,,,,,,,,
VIC,Services,1990,,,,,,,,
VIC,Services,2005,,,,3.784,,,,
VIC,Services,2006,,,,,,,,
VIC,Services,2007,,,,,,,,
VIC,Services,2008,,,,,,,,
VIC,Services,2009,,,0.035355132551154675,7.3819300000000005,208.79373,,,
VIC,Services,2010,,,0.0268126316182308,5.97764,222.94119,,,
VIC,Services,2011,,,0.02415889403494449,5.7241,236.93551499999998,,,
VIC,Services,2012,,,0.02127181066333093,5.23853,246.26629499999999,,,
VIC,Services,2013,,,0.028566649744343274,7.27151,254.545425,,,
VIC,Services,2014,,,0.02758037156934095,7.29731,264.583455,,,
VIC,Services,2015,,,0.018667054030852715,5.15054,275.91606,,,
VIC,Services,2016,,,0.017650643030149807,5.13342,290.83473,,,
VIC,Services,2017,,,0.01821765128022036,5.602600000000001,307.5369,,,
VIC,Services,2018,,,0.006806895772589031,1.82984,268.82151,,,
VIC,Services,2019,,,,,,,,
VIC,Services,2020,,,,,,,,
VIC,Services,2021,,,,,,,,
VIC,Services,2022,,,,,,,,
VIC,Services,2023,,,,,,,,
VIC,Services,2024,,,,,,,,
VIC,Services,2025,,,,,,,,
VIC,Services,2026,,,,,,,,
VIC,Services,2027,,,,,,,,
VIC,Services,2028,,,,,,,,
VIC,Services,2029,,,,,,,,
VIC,Services,2030,,,,,,,,
VIC,Services,2031,,,,,,,,
VIC,Services,2032,,,,,,,,
VIC,Services,2033,,,,,,,,
VIC,Services,2034,,,,,,,,
VIC,Services,2035,,,,,,,,
VIC,Services,2036,,,,,,,,
VIC,Services,2037,,,,,,,,
VIC,Services,2038,,,,,,,,
VIC,Services,2039,,,,,,,,
VIC,Services,2040,,,,,,,,
VIC,Services,2041,,,,,,,,
VIC,Services,2042,,,,,,,,
VIC,Services,2043,,,,,,,,
VIC,Services,2044,,,,,,,,
VIC,Services,2045,,,,,,,,
VIC,Services,2046,,,,,,,,
VIC,Services,2047,,,,,,,,
VIC,Services,2048,,,,,,,,
VIC,Services,2049,,,,,,,,
VIC,Services,2050,,,,,,,,
WA,Agriculture & Forestry,1990,,,,,,,,
WA,Agriculture & Forestry,2005,,,,10.81757,,,,
WA,Agriculture & Forestry,2006,,,,,,,,
WA,Agriculture & Forestry,2007,,,,,,,,
WA,Agriculture & Forestry,2008,,,,,,,,
WA,Agriculture & Forestry,2009,,,1.9549500808394722,9.32259,4.7687100000000004,,,
WA,Agriculture & Forestry,2010,,,2.470800598578376,9.246229999999999,3.7422,,,
WA,Agriculture & Forestry,2011,,,1.9327827263238206,8.25851,4.27286,,,
WA,Agriculture & Forestry,2012,,,1.7114432795212733,8.80019,5.14197,,,
WA,Agriculture & Forestry,2013,,,1.5253806451038283,8.56322,5.613825,,,
WA,Agriculture & Forestry,2014,,,1.5288634425990952,9.298020000000001,6.0816550000000005,,,
WA,Agriculture & Forestry,2015,,,1.6378302749544695,9.42921,5.757135,,,
WA,Agriculture & Forestry,2016,,,1.4964983040511615,9.472520000000001,6.32979,,,
WA,Agriculture & Forestry,2017,,,1.4667891887267483,9.60125,6.5457600000000005,,,
WA,Agriculture & Forestry,2018,,,1.5435178186500937,9.37312,6.07257,,,
WA,Agriculture & Forestry,2019,,,,,,,,
WA,Agriculture & Forestry,2020,,,,,,,,
WA,Agriculture & Forestry,2021,,,,,,,,
WA,Agriculture & Forestry,2022,,,,,,,,
WA,Agriculture & Forestry,2023,,,,,,,,
WA,Agriculture & Forestry,2024,,,,,,,,
WA,Agriculture & Forestry,2025,,,,,,,,
WA,Agriculture & Forestry,2026,,,,,,,,
WA,Agriculture & Forestry,2027,,,,,,,,
WA,Agriculture & Forestry,2028,,,,,,,,
WA,Agriculture & Forestry,2029,,,,,,,,
WA,Agriculture & Forestry,2030,,,,,,,,
WA,Agriculture & Forestry,2031,,,,,,,,
WA,Agriculture & Forestry,2032,,,,,,,,
WA,Agriculture & Forestry,2033,,,,,,,,
WA,Agriculture & Forestry,2034,,,,,,,,
WA,Agriculture & Forestry,2035,,,,,,,,
WA,Agriculture & Forestry,2036,,,,,,,,
WA,Agriculture & Forestry,2037,,,,,,,,
WA,Agriculture & Forestry,2038,,,,,,,,
WA,Agriculture & Forestry,2039,,,,,,,,
WA,Agriculture & Forestry,2040,,,,,,,,
